2026-07-06 17:28:29,030	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=7283)[0m step:130 - global_seqlen/min:19598.000 - global_seqlen/max:19598.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:19598.000 - global_seqlen/balanced_max:19598.000 - global_seqlen/mean:19598.000 - actor/entropy_loss:0.654 - training/rollout_probs_diff_max:0.342 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.036 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.329 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:89.536 - actor/lr:0.000 - training/global_step:130.000 - training/epoch:0.000 - critic/score/mean:0.581 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.581 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.007 - critic/advantages/max:1.069 - critic/advantages/min:-0.802 - critic/returns/mean:-0.007 - critic/returns/max:1.069 - critic/returns/min:-0.802 - response_length/mean:131.935 - response_length/max:384.000 - response_length/min:54.000 - response_length/clip_ratio:0.032 - prompt_length/mean:500.258 - prompt_length/max:1174.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.625 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.938 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.938 - episode/success_rate:0.625 - episode/hotpotqa_success_rate:1.000 - episode/nq_success_rate:0.250 - timing_s/gen:49.399 - timing_s/reward:0.029 - timing_s/old_log_prob:6.424 - timing_s/ref:3.937 - timing_s/adv:0.004 - timing_s/update_actor:26.281 - timing_s/step:86.081 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:12.078 - timing_per_token_ms/update_actor:1.341 - timing_per_token_ms/ref:0.201 - perf/total_num_tokens:19598.000 - perf/time_per_step:86.081 - perf/throughput:227.669
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:131 - global_seqlen/min:24495.000 - global_seqlen/max:24495.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:24495.000 - global_seqlen/balanced_max:24495.000 - global_seqlen/mean:24495.000 - actor/entropy_loss:0.540 - training/rollout_probs_diff_max:0.455 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.017 - actor/kl_loss:0.054 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.711 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:99.945 - actor/lr:0.000 - training/global_step:131.000 - training/epoch:0.000 - critic/score/mean:0.294 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.294 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.024 - critic/advantages/max:1.054 - critic/advantages/min:-1.620 - critic/returns/mean:-0.024 - critic/returns/max:1.054 - critic/returns/min:-1.620 - response_length/mean:148.529 - response_length/max:384.000 - response_length/min:55.000 - response_length/clip_ratio:0.176 - prompt_length/mean:571.912 - prompt_length/max:1339.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.312 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.125 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.125 - episode/success_rate:0.312 - episode/nq_success_rate:0.250 - episode/hotpotqa_success_rate:0.500 - timing_s/gen:43.675 - timing_s/reward:0.027 - timing_s/old_log_prob:6.992 - timing_s/ref:4.314 - timing_s/adv:0.004 - timing_s/update_actor:29.067 - timing_s/step:84.088 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.649 - timing_per_token_ms/update_actor:1.187 - timing_per_token_ms/ref:0.176 - perf/total_num_tokens:24495.000 - perf/time_per_step:84.088 - perf/throughput:291.304
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  44%|████▍     | 132/300 [3:37:38<3:55:48, 84.21s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  44%|████▍     | 133/300 [3:39:07<3:57:57, 85.49s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  45%|████▍     | 134/300 [3:40:27<3:52:25, 84.01s/it]
[36m(TaskRunner pid=7283)[0m step:132 - global_seqlen/min:26226.000 - global_seqlen/max:26226.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:26226.000 - global_seqlen/balanced_max:26226.000 - global_seqlen/mean:26226.000 - actor/entropy_loss:0.643 - training/rollout_probs_diff_max:0.375 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.145 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.001 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:110.041 - actor/lr:0.000 - training/global_step:132.000 - training/epoch:0.000 - critic/score/mean:0.212 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.212 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:175.152 - response_length/max:384.000 - response_length/min:51.000 - response_length/clip_ratio:0.030 - prompt_length/mean:619.576 - prompt_length/max:1391.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.062 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.062 - episode/success_rate:0.250 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.500 - timing_s/gen:44.049 - timing_s/reward:0.027 - timing_s/old_log_prob:6.908 - timing_s/ref:4.190 - timing_s/adv:0.004 - timing_s/update_actor:28.269 - timing_s/step:83.453 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.621 - timing_per_token_ms/update_actor:1.078 - timing_per_token_ms/ref:0.160 - perf/total_num_tokens:26226.000 - perf/time_per_step:83.453 - perf/throughput:314.261
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:133 - global_seqlen/min:27365.000 - global_seqlen/max:27365.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:27365.000 - global_seqlen/balanced_max:27365.000 - global_seqlen/mean:27365.000 - actor/entropy_loss:0.799 - training/rollout_probs_diff_max:0.456 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.076 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.352 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:121.064 - actor/lr:0.000 - training/global_step:133.000 - training/epoch:0.000 - critic/score/mean:0.171 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.171 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.005 - critic/advantages/max:0.870 - critic/advantages/min:-1.044 - critic/returns/mean:0.005 - critic/returns/max:0.870 - critic/returns/min:-1.044 - response_length/mean:179.286 - response_length/max:384.000 - response_length/min:61.000 - response_length/clip_ratio:0.086 - prompt_length/mean:602.571 - prompt_length/max:1384.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.125 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.125 - episode/hotpotqa_success_rate:0.000 - episode/nq_success_rate:0.167 - timing_s/gen:46.965 - timing_s/reward:0.029 - timing_s/old_log_prob:7.256 - timing_s/ref:4.442 - timing_s/adv:0.005 - timing_s/update_actor:29.765 - timing_s/step:88.469 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.485 - timing_per_token_ms/update_actor:1.088 - timing_per_token_ms/ref:0.162 - perf/total_num_tokens:27365.000 - perf/time_per_step:88.469 - perf/throughput:309.317
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:134 - global_seqlen/min:28923.000 - global_seqlen/max:28923.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:28923.000 - global_seqlen/balanced_max:28923.000 - global_seqlen/mean:28923.000 - actor/entropy_loss:0.619 - training/rollout_probs_diff_max:0.179 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.008 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.003 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.771 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:130.176 - actor/lr:0.000 - training/global_step:134.000 - training/epoch:0.000 - critic/score/mean:0.270 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.270 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.126 - critic/advantages/max:2.023 - critic/advantages/min:-1.620 - critic/returns/mean:-0.126 - critic/returns/max:2.023 - critic/returns/min:-1.620 - response_length/mean:134.568 - response_length/max:384.000 - response_length/min:59.000 - response_length/clip_ratio:0.027 - prompt_length/mean:647.135 - prompt_length/max:1492.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.375 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.312 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.312 - episode/success_rate:0.375 - episode/hotpotqa_success_rate:0.333 - episode/nq_success_rate:0.500 - timing_s/gen:36.914 - timing_s/reward:0.034 - timing_s/old_log_prob:7.495 - timing_s/ref:4.697 - timing_s/adv:0.004 - timing_s/update_actor:31.384 - timing_s/step:80.535 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.414 - timing_per_token_ms/update_actor:1.085 - timing_per_token_ms/ref:0.162 - perf/total_num_tokens:28923.000 - perf/time_per_step:80.535 - perf/throughput:359.134
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  45%|████▌     | 135/300 [3:41:51<3:50:24, 83.78s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  45%|████▌     | 136/300 [3:43:26<3:58:10, 87.14s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  46%|████▌     | 137/300 [3:44:48<3:52:35, 85.62s/it]
[36m(TaskRunner pid=7283)[0m step:135 - global_seqlen/min:25202.000 - global_seqlen/max:25202.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:25202.000 - global_seqlen/balanced_max:25202.000 - global_seqlen/mean:25202.000 - actor/entropy_loss:0.707 - training/rollout_probs_diff_max:0.215 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.015 - actor/kl_loss:0.088 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.362 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:131.264 - actor/lr:0.000 - training/global_step:135.000 - training/epoch:0.000 - critic/score/mean:0.571 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.571 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.075 - critic/advantages/max:1.162 - critic/advantages/min:-0.775 - critic/returns/mean:-0.075 - critic/returns/max:1.162 - critic/returns/min:-0.775 - response_length/mean:128.686 - response_length/max:384.000 - response_length/min:18.000 - response_length/clip_ratio:0.057 - prompt_length/mean:591.371 - prompt_length/max:1408.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.625 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.188 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.188 - episode/success_rate:0.625 - episode/nq_success_rate:0.000 - episode/hotpotqa_success_rate:0.833 - timing_s/gen:41.841 - timing_s/reward:0.028 - timing_s/old_log_prob:7.231 - timing_s/ref:4.444 - timing_s/adv:0.004 - timing_s/update_actor:29.700 - timing_s/step:83.255 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.290 - timing_per_token_ms/update_actor:1.178 - timing_per_token_ms/ref:0.176 - perf/total_num_tokens:25202.000 - perf/time_per_step:83.255 - perf/throughput:302.709
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:136 - global_seqlen/min:35515.000 - global_seqlen/max:35515.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:35515.000 - global_seqlen/balanced_max:35515.000 - global_seqlen/mean:35515.000 - actor/entropy_loss:0.699 - training/rollout_probs_diff_max:0.336 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.011 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:-0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.237 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:143.238 - actor/lr:0.000 - training/global_step:136.000 - training/epoch:0.000 - critic/score/mean:0.171 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.171 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.034 - critic/advantages/max:0.621 - critic/advantages/min:-1.449 - critic/returns/mean:-0.034 - critic/returns/max:0.621 - critic/returns/min:-1.449 - response_length/mean:174.293 - response_length/max:384.000 - response_length/min:49.000 - response_length/clip_ratio:0.122 - prompt_length/mean:691.927 - prompt_length/max:1466.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.188 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.562 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.562 - episode/success_rate:0.188 - episode/hotpotqa_success_rate:0.375 - episode/nq_success_rate:0.000 - timing_s/gen:45.855 - timing_s/reward:0.045 - timing_s/old_log_prob:8.395 - timing_s/ref:5.208 - timing_s/adv:0.004 - timing_s/update_actor:35.450 - timing_s/step:94.963 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:6.417 - timing_per_token_ms/update_actor:0.998 - timing_per_token_ms/ref:0.147 - perf/total_num_tokens:35515.000 - perf/time_per_step:94.963 - perf/throughput:373.987
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:137 - global_seqlen/min:26889.000 - global_seqlen/max:26889.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:26889.000 - global_seqlen/balanced_max:26889.000 - global_seqlen/mean:26889.000 - actor/entropy_loss:0.567 - training/rollout_probs_diff_max:0.290 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.019 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.003 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:140.967 - actor/lr:0.000 - training/global_step:137.000 - training/epoch:0.000 - critic/score/mean:0.265 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.265 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:173.235 - response_length/max:384.000 - response_length/min:70.000 - response_length/clip_ratio:0.118 - prompt_length/mean:617.618 - prompt_length/max:1586.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.125 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.125 - episode/success_rate:0.250 - episode/hotpotqa_success_rate:0.500 - episode/nq_success_rate:0.000 - timing_s/gen:41.863 - timing_s/reward:0.028 - timing_s/old_log_prob:6.880 - timing_s/ref:4.318 - timing_s/adv:0.004 - timing_s/update_actor:28.951 - timing_s/step:82.051 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.108 - timing_per_token_ms/update_actor:1.077 - timing_per_token_ms/ref:0.161 - perf/total_num_tokens:26889.000 - perf/time_per_step:82.051 - perf/throughput:327.711
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  46%|████▌     | 138/300 [3:46:07<3:46:16, 83.81s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  46%|████▋     | 139/300 [3:47:20<3:35:41, 80.38s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  47%|████▋     | 140/300 [3:48:42<3:35:57, 80.98s/it]
[36m(TaskRunner pid=7283)[0m step:138 - global_seqlen/min:20981.000 - global_seqlen/max:20981.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:20981.000 - global_seqlen/balanced_max:20981.000 - global_seqlen/mean:20981.000 - actor/entropy_loss:0.635 - training/rollout_probs_diff_max:0.410 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.016 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.001 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.253 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:122.531 - actor/lr:0.000 - training/global_step:138.000 - training/epoch:0.000 - critic/score/mean:0.576 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.576 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.035 - critic/advantages/max:1.764 - critic/advantages/min:-0.504 - critic/returns/mean:-0.035 - critic/returns/max:1.764 - critic/returns/min:-0.504 - response_length/mean:122.818 - response_length/max:374.000 - response_length/min:47.000 - response_length/clip_ratio:0.000 - prompt_length/mean:512.970 - prompt_length/max:1269.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.562 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.062 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.062 - episode/success_rate:0.562 - episode/nq_success_rate:0.625 - episode/hotpotqa_success_rate:0.500 - timing_s/gen:39.315 - timing_s/reward:0.029 - timing_s/old_log_prob:7.039 - timing_s/ref:4.203 - timing_s/adv:0.002 - timing_s/update_actor:28.991 - timing_s/step:79.585 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.700 - timing_per_token_ms/update_actor:1.382 - timing_per_token_ms/ref:0.200 - perf/total_num_tokens:20981.000 - perf/time_per_step:79.585 - perf/throughput:263.629
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:139 - global_seqlen/min:17342.000 - global_seqlen/max:17342.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:17342.000 - global_seqlen/balanced_max:17342.000 - global_seqlen/mean:17342.000 - actor/entropy_loss:0.873 - training/rollout_probs_diff_max:0.154 - training/rollout_probs_diff_mean:0.007 - training/rollout_probs_diff_std:0.014 - actor/kl_loss:0.094 - actor/kl_coef:0.001 - actor/pg_loss:0.001 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.226 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:136.609 - actor/lr:0.000 - training/global_step:139.000 - training/epoch:0.000 - critic/score/mean:0.115 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.115 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.015 - critic/advantages/max:0.500 - critic/advantages/min:-1.500 - critic/returns/mean:-0.015 - critic/returns/max:0.500 - critic/returns/min:-1.500 - response_length/mean:164.654 - response_length/max:384.000 - response_length/min:59.000 - response_length/clip_ratio:0.077 - prompt_length/mean:502.346 - prompt_length/max:1313.000 - prompt_length/min:183.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.188 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.625 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.625 - episode/success_rate:0.188 - episode/hotpotqa_success_rate:0.375 - episode/nq_success_rate:0.000 - timing_s/gen:40.778 - timing_s/reward:0.026 - timing_s/old_log_prob:5.427 - timing_s/ref:3.326 - timing_s/adv:0.004 - timing_s/update_actor:22.818 - timing_s/step:72.384 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.525 - timing_per_token_ms/update_actor:1.316 - timing_per_token_ms/ref:0.192 - perf/total_num_tokens:17342.000 - perf/time_per_step:72.384 - perf/throughput:239.582
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m step:140 - global_seqlen/min:22572.000 - global_seqlen/max:22572.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:22572.000 - global_seqlen/balanced_max:22572.000 - global_seqlen/mean:22572.000 - actor/entropy_loss:0.676 - training/rollout_probs_diff_max:0.302 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.013 - actor/kl_loss:0.067 - actor/kl_coef:0.001 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.002 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.503 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:136.029 - actor/lr:0.000 - training/global_step:140.000 - training/epoch:0.000 - critic/score/mean:0.250 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.250 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.038 - critic/advantages/max:1.620 - critic/advantages/min:-1.620 - critic/returns/mean:-0.038 - critic/returns/max:1.620 - critic/returns/min:-1.620 - response_length/mean:163.906 - response_length/max:384.000 - response_length/min:60.000 - response_length/clip_ratio:0.062 - prompt_length/mean:541.469 - prompt_length/max:1370.000 - prompt_length/min:184.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:2.000 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:1.000 - episode/success_rate:0.250 - episode/hotpotqa_success_rate:0.083 - episode/nq_success_rate:0.750 - timing_s/gen:44.238 - timing_s/reward:0.025 - timing_s/old_log_prob:6.623 - timing_s/ref:4.075 - timing_s/adv:0.004 - timing_s/update_actor:27.403 - timing_s/step:82.374 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.434 - timing_per_token_ms/update_actor:1.214 - timing_per_token_ms/ref:0.181 - perf/total_num_tokens:22572.000 - perf/time_per_step:82.374 - perf/throughput:274.017
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=7283)[0m Training Progress:  47%|████▋     | 141/300 [3:49:55<3:28:26, 78.66s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  47%|████▋     | 142/300 [3:51:25<3:36:02, 82.04s/it]
[36m(TaskRunner pid=7283)[0m Training Progress:  48%|████▊     | 143/300 [3:52:30<3:21:15, 76.92s/it]
[36m(TaskRunner pid=7283)[0m step:141 - global_seqlen/min:21082.000 - global_seqlen/max:21082.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:21082.000 - global_seqlen/balanced_max:21082.000 - global_seqlen/mean:21082.000 - actor/entropy_loss:0.669 - training/rollout_probs_diff_max:0.336 - training/rollout_probs_diff_mean:0.006 - training/rollout_probs_diff_std:0.016 - actor/kl_loss:0.089 - actor/kl_coef:0.001 - actor/pg_loss:-0.000 - actor/pg_clipfrac:0.004 - actor/ppo_kl:0.001 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:1.101 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:36.428 - perf/max_memory_reserved_gb:36.654 - perf/cpu_memory_used_gb:105.975 - actor/lr:0.000 - training/global_step:141.000 - training/epoch:0.000 - critic/score/mean:0.323 - critic/score/max:1.000 - critic/score/min:0.000 - critic/rewards/mean:0.323 - critic/rewards/max:1.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.088 - critic/advantages/max:1.764 - critic/advantages/min:-1.054 - critic/returns/mean:-0.088 - critic/returns/max:1.764 - critic/returns/min:-1.054 - response_length/mean:129.548 - response_length/max:384.000 - response_length/min:54.000 - response_length/clip_ratio:0.065 - prompt_length/mean:550.516 - prompt_length/max:1365.000 - prompt_length/min:185.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.250 - episode/reward/max:1.000 - episode/reward/min:0.000 - episode/length/mean:1.938 - episode/length/max:3.000 - episode/length/min:1.000 - episode/tool_call_count/mean:0.938 - episode/success_rate:0.250 - episode/hotpotqa_success_rate:0.250 - episode/nq_success_rate:0.250 - timing_s/gen:36.223 - timing_s/reward:0.007 - timing_s/old_log_prob:6.441 - timing_s/ref:3.946 - timing_s/adv:0.004 - timing_s/update_actor:26.612 - timing_s/step:73.236 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:9.020 - timing_per_token_ms/update_actor:1.262 - timing_per_token_ms/ref:0.187 - perf/total_num_tokens:21082.000 - perf/time_per_step:73.236 - perf/throughput:287.866
[36m(TaskRunner pid=7283)[0m list(reward_extra_infos_dict.keys())=[]
